# class=rough
# date=20260426_015416
# sample_rate_hz=100
# accel_range=4g
# gyro_range=500dps
# accel_scale=8192.0
# gyro_scale=65.5
# total_samples=1000
# missed_frames=0
# crc_errors=0
tick_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,seq
2737573,2467,-672,8552,183,133,-229,19
2737583,1709,-803,8916,-37,-25,-186,20
2737593,2264,-685,8338,28,101,-194,21
2737603,2030,-889,8822,8,22,-187,22
2737613,2207,-843,8515,-11,145,-185,23
2737623,2123,-666,9085,-36,103,-172,24
2737633,2272,-1056,8759,11,126,-178,25
2737643,2464,-526,8784,26,25,-175,26
2737653,2252,-1022,8836,-32,-17,-169,27
2737663,2251,-409,8739,50,-42,-182,28
2737673,2060,-648,8900,-106,-77,-158,29
2737683,1887,-269,8819,46,-2,-187,30
2737693,1999,-165,8980,-136,-37,-162,31
2737703,1932,-231,8657,30,-46,-206,32
2737713,1715,339,7924,-33,-69,-216,33
2737723,1526,-12,8053,-1,-146,-239,34
2737733,1325,266,8228,105,-129,-265,35
2737743,1649,448,7738,46,-167,-263,36
2737753,1700,308,7622,194,-118,-301,37
2737763,1682,1136,7123,85,-111,-295,38
2737773,1027,904,6860,303,-252,-338,39
2737783,1084,1348,6975,442,-334,-364,40
2737793,884,865,7874,452,-227,-387,41
2737803,1566,940,6972,418,10,-400,42
2737813,1938,729,7570,524,-270,-407,43
2737823,2274,692,8366,700,-333,-444,44
2737833,2346,-244,8242,521,3,-394,45
2737843,2186,112,8342,378,58,-336,46
2737853,2030,-386,8047,392,-231,-305,47
2737863,1214,-638,9222,662,-714,-308,48
2737873,1432,-538,9162,435,-652,-246,49
2737883,1992,-493,8925,151,-181,-195,50
2737893,2111,-1153,8670,32,139,-157,51
2737903,2072,-368,8091,37,53,-116,52
2737913,1480,-1234,8556,229,-352,-104,53
2737923,1434,-1040,9663,413,-506,-113,54
2737933,1704,-956,9122,48,-216,-40,55
2737943,1674,-1661,8948,157,39,-57,56
2737953,2248,-1012,8930,12,119,-7,57
2737963,2165,-1907,9071,43,27,14,58
2737973,2365,-887,9102,98,-149,44,59
2737983,2527,-1915,9718,-38,-256,76,60
2737993,1954,-976,11081,182,-198,42,61
2738003,1696,-575,9653,-478,254,124,62
2738013,1356,-1375,9739,-280,179,80,63
2738023,1526,-230,10448,-267,-41,59,64
2738033,1675,-1039,9211,-523,279,42,65
2738043,1900,-701,9085,-360,388,-21,66
2738053,1767,-236,9223,-781,541,-7,67
2738063,1610,-871,8969,-687,457,-57,68
2738073,1222,-290,9211,-482,325,-119,69
2738083,1717,-32,8411,-720,509,-123,70
2738093,1722,-426,8435,-633,477,-158,71
2738103,1570,133,8734,-475,462,-218,72
2738113,1593,-226,8277,-644,567,-215,73
2738123,1399,-544,8310,-421,450,-251,74
2738133,1889,788,8189,-485,365,-245,75
2738143,1759,-951,8184,-475,460,-257,76
2738153,2089,1057,8207,-380,508,-270,77
2738163,2096,213,7771,-661,490,-212,78
2738173,2109,-641,7881,-4,388,-311,79
2738183,1935,1576,8208,-393,248,-221,80
2738193,1936,-1227,8046,-221,409,-246,81
2738203,2129,772,8142,-8,320,-273,82
2738213,2346,1169,8231,-413,376,-192,83
2738223,2932,-168,7997,21,712,-248,84
2738233,2886,1665,7261,-440,654,-128,85
2738243,2326,100,7205,-16,181,-159,86
2738253,2326,100,7205,-16,181,-159,87
2738263,2007,830,8699,485,-286,-197,88
2738273,1914,518,8046,-166,11,-61,89
2738283,1899,663,7947,90,237,-94,90
2738293,2245,1010,7310,-256,280,-9,91
2738303,1658,526,7747,13,-48,-25,92
2738313,1813,871,7892,192,-335,-27,93
2738323,2014,716,7778,43,-258,20,94
2738333,2273,545,7735,97,-98,18,95
2738343,2293,776,7515,53,15,24,96
2738353,2279,465,7610,157,19,3,97
2738363,2107,418,7947,284,-66,-34,98
2738373,2049,207,7988,334,-137,-50,99
2738383,2166,827,7664,259,-111,-52,100
2738393,1888,-93,7683,244,-111,-64,101
2738403,1940,452,7968,374,-179,-103,102
2738413,1918,182,7760,262,-169,-106,103
2738423,2228,-106,8209,414,-202,-152,104
2738433,1957,478,7830,226,-176,-147,105
2738443,1824,-317,8061,315,-232,-181,106
2738453,1750,301,8046,434,-181,-217,107
2738463,1593,-170,8094,257,-128,-204,108
2738473,2081,-110,7832,347,-60,-230,109
2738483,1669,-31,8297,315,-240,-222,110
2738493,1725,-436,8321,268,-230,-216,111
2738503,1322,-600,8207,277,-248,-210,112
2738513,1013,-496,8623,205,-332,-195,113
2738523,808,-864,8309,272,-298,-208,114
2738533,1131,-860,8618,312,-318,-216,115
2738543,1103,-241,8618,66,-138,-171,116
2738553,497,-821,8408,50,-20,-146,117
2738563,381,-289,8446,147,-286,-129,118
2738573,181,-2475,8043,172,-550,-138,119
2738583,-33,308,10009,339,-794,-158,120
2738593,263,-1208,8345,-420,3,-44,121
2738603,527,-518,8928,3,-47,-95,122
2738613,221,-422,8778,-162,-45,-74,123
2738623,302,-1221,8632,-88,-104,-76,124
2738633,717,-79,9018,6,-327,-83,125
2738643,611,-1065,9112,-167,-190,-65,126
2738653,328,-193,9009,-85,-122,-81,127
2738663,251,-888,8695,-318,-28,-48,128
2738673,436,-142,8690,-78,-98,-80,129
2738683,441,-503,8743,-190,-113,-68,130
2738693,436,-402,9305,-122,-92,-80,131
2738703,147,-238,9291,-243,59,-69,132
2738713,-83,-605,9060,-276,151,-67,133
2738723,452,-106,8965,-230,124,-71,134
2738733,524,-470,8760,-370,144,-50,135
2738743,546,-211,8774,-259,144,-72,136
2738753,567,78,8339,-403,236,-54,137
2738763,349,-333,9080,-379,262,-56,138
2738773,821,-88,8406,-374,479,-60,139
2738783,1020,-32,8460,-403,296,-53,140
2738793,705,-478,8924,-332,225,-58,141
2738803,711,540,8828,-424,304,-48,142
2738813,970,-326,8256,-356,268,-65,143
2738823,1131,319,8768,-167,246,-99,144
2738833,930,413,7910,-506,399,-46,145
2738843,785,-180,8509,-50,223,-125,146
2738853,1296,1298,7978,-263,366,-95,147
2738863,1105,-119,7942,-257,329,-98,148
2738873,1444,799,8604,104,217,-154,149
2738883,1318,892,7898,-311,310,-87,150
2738893,1249,-27,7928,122,222,-164,151
2738903,1189,1691,7757,-124,125,-117,152
2738913,1130,-84,8312,13,29,-136,153
2738923,1696,1498,8080,70,240,-157,154
2738933,1430,511,7928,-257,220,-103,155
2738943,1721,52,8011,201,239,-182,156
2738953,1597,1260,7752,-137,49,-114,157
2738963,1191,-747,8570,192,-117,-164,158
2738973,1268,1710,8470,51,45,-142,159
2738983,1268,1710,8470,51,45,-142,160
2738993,1331,-566,8405,-183,73,-101,161
2739003,1481,287,8277,305,207,-182,162
2739013,1246,834,7659,-291,33,-66,163
2739023,1128,-1649,8863,382,-154,-166,164
2739033,1055,1731,8337,68,-41,-112,165
2739043,995,-1016,8172,-161,-57,-75,166
2739053,957,317,8761,478,-22,-174,167
2739063,826,204,8525,-319,-39,-22,168
2739073,853,-819,8155,354,-85,-139,169
2739083,676,87,8690,139,-344,-87,170
2739093,855,-196,8402,-56,-140,-75,171
2739103,354,197,8681,213,-161,-116,172
2739113,733,-179,8625,-46,-153,-69,173
2739123,578,10,8780,204,-14,-117,174
2739133,505,-524,8530,20,-68,-87,175
2739143,217,70,8705,158,-92,-110,176
2739153,367,-266,8746,-10,-105,-79,177
2739163,526,-365,8279,202,-154,-109,178
2739173,305,-15,9223,120,-294,-102,179
2739183,276,-301,8423,-37,-62,-74,180
2739193,221,-211,8709,136,-131,-103,181
2739203,498,-6,8318,-16,-138,-88,182
2739213,549,-681,8536,39,-73,-92,183
2739223,705,-32,8807,-6,-63,-89,184
2739233,291,-204,8285,-165,17,-68,185
2739243,746,-354,8465,3,-175,-86,186
2739253,824,448,9207,-80,-183,-83,187
2739263,472,-891,8836,-79,-56,-83,188
2739273,1096,86,8643,-19,-18,-86,189
2739283,1268,-160,8709,-283,60,-61,190
2739293,1138,-326,8859,-2,-6,-102,191
2739303,1074,541,8908,-137,-18,-80,192
2739313,1151,-678,8869,-47,39,-103,193
2739323,1274,320,8994,21,76,-114,194
2739333,984,-111,8692,-243,191,-74,195
2739343,1159,-102,9225,140,162,-137,196
2739353,1282,952,8518,-209,205,-85,197
2739363,1433,-533,8509,48,234,-134,198
2739373,1089,724,8822,79,199,-135,199
2739383,1197,192,8556,-158,279,-102,200
2739393,1232,-227,8738,178,311,-148,201
2739403,1097,918,8805,-61,203,-95,202
2739413,998,128,8384,-38,329,-104,203
2739423,1324,-82,8400,153,334,-130,204
2739433,1221,1124,8308,-170,280,-69,205
2739443,772,-486,8474,64,316,-104,206
2739453,779,774,7786,67,304,-95,207
2739463,1032,88,8466,-63,97,-68,208
2739473,1048,295,8447,173,308,-107,209
2739483,862,-1,8416,-84,271,-55,210
2739493,1001,523,7632,48,338,-74,211
2739503,662,-188,8752,55,128,-66,212
2739513,1013,584,8618,144,145,-73,213
2739523,984,-250,8256,80,233,-67,214
2739533,1027,438,8339,88,267,-65,215
2739543,608,-64,8297,7,242,-46,216
2739553,640,350,8328,252,133,-82,217
2739563,758,20,8306,68,82,-55,218
2739573,654,82,8746,285,115,-105,219
2739583,712,471,7998,-46,270,-64,220
2739593,743,-560,8170,244,168,-104,221
2739603,812,884,7759,96,126,-85,222
2739613,404,-1196,8725,119,-56,-91,223
2739623,710,849,8006,289,137,-119,224
2739633,967,-531,7925,-224,62,-46,225
2739643,915,-640,9186,298,64,-128,226
2739653,721,707,8661,-264,160,-36,227
2739663,672,-1351,7921,26,74,-90,228
2739673,1096,444,8497,118,-75,-98,229
2739683,897,-455,8318,-343,3,-31,230
2739693,718,-593,9359,220,12,-119,231
2739703,912,199,7914,-292,170,-30,232
2739713,912,199,7914,-292,170,-30,233
2739723,974,-1053,7869,-65,92,-62,234
2739733,1027,309,8056,40,17,-75,235
2739743,888,-613,8598,-198,-54,-39,236
2739753,1002,46,8168,181,52,-96,237
2739763,1284,-474,8061,-205,57,-32,238
2739773,962,-179,8157,19,96,-60,239
2739783,1123,-204,8022,-85,58,-30,240
2739793,955,131,8562,14,-59,-44,241
2739803,1393,54,8299,-74,97,-38,242
2739813,1349,-149,7867,-72,131,-27,243
2739823,1242,242,7948,-145,100,-7,244
2739833,1548,-145,9019,-94,-99,0,245
2739843,1045,-5,8800,-46,54,-13,246
2739853,1329,306,8816,-215,62,13,247
2739863,1470,29,8567,-183,176,5,248
2739873,1168,169,8672,-199,75,17,249
2739883,1201,-143,8608,-127,17,18,250
2739893,949,282,8623,-89,33,13,251
2739903,1352,-22,8245,-251,140,39,252
2739913,1236,152,9279,-106,148,7,253
2739923,884,475,8250,-265,231,38,254
2739933,1314,-280,8340,-30,27,20,255
2739943,937,538,8855,-58,43,29,0
2739953,953,388,9156,-216,156,49,1
2739963,964,-270,8596,26,210,3,2
2739973,1136,1051,8746,-201,85,49,3
2739983,677,-368,9059,-46,86,25,4
2739993,788,1048,8648,36,136,15,5
2740003,996,18,8308,-130,61,42,6
2740013,882,537,8901,160,80,-5,7
2740023,920,436,8489,-188,178,49,8
2740033,837,208,8636,125,107,5,9
2740043,1066,553,8699,-54,69,40,10
2740053,468,280,9578,73,-11,15,11
2740063,909,841,8398,-61,223,31,12
2740073,1292,294,8364,-46,91,19,13
2740083,874,553,8473,-21,70,23,14
2740093,1013,344,9035,-38,-41,34,15
2740103,1165,648,9026,50,76,5,16
2740113,1177,517,8553,-130,159,20,17
2740123,1247,89,8938,52,125,-12,18
2740133,1184,1246,8019,-98,108,12,19
2740143,1039,-660,8934,175,-95,-34,20
2740153,1275,1627,8385,119,67,-33,21
2740163,1151,-597,9101,-60,29,-14,22
2740173,1215,977,8211,264,247,-68,23
2740183,1256,308,7796,-172,57,1,24
2740193,1360,-467,8683,475,-77,-101,25
2740203,1252,1057,9107,46,-48,-35,26
2740213,1251,-447,8745,180,107,-68,27
2740223,1422,730,7981,208,274,-69,28
2740233,1618,203,8169,39,13,-39,29
2740243,1246,-160,8684,428,-9,-92,30
2740253,1197,593,7939,105,36,-29,31
2740263,1369,-496,8770,243,88,-63,32
2740273,1406,510,8609,141,217,-45,33
2740283,1232,-164,8403,73,101,-33,34
2740293,1480,171,7962,271,136,-50,35
2740303,1501,-53,8075,94,15,-11,36
2740313,1165,-284,7891,206,126,-30,37
2740323,1379,228,8508,28,72,5,38
2740333,1477,-668,8329,138,122,-17,39
2740343,1268,332,8275,119,91,-16,40
2740353,1351,-143,8415,-49,69,22,41
2740363,1374,-468,8526,230,134,-25,42
2740373,1116,114,8002,-31,65,7,43
2740383,1350,-193,8256,117,-5,-17,44
2740393,1181,-392,8246,68,79,-1,45
2740403,1280,155,8259,-23,34,11,46
2740413,1125,-593,8276,51,96,-10,47
2740423,1172,91,8196,91,-40,-21,48
2740433,1029,-356,8524,17,-53,-20,49
2740443,1029,-356,8524,17,-53,-20,50
2740453,977,229,8415,70,13,-31,51
2740463,1299,-424,8173,-9,51,-17,52
2740473,994,188,8447,78,9,-40,53
2740483,1100,-219,8385,-20,-1,-31,54
2740493,1421,-194,7922,93,-5,-53,55
2740503,1051,-37,8619,4,-105,-49,56
2740513,1121,55,8303,13,5,-50,57
2740523,1204,-73,8563,61,5,-59,58
2740533,1201,173,8168,-15,27,-55,59
2740543,856,-266,8832,46,-90,-62,60
2740553,1215,-14,8263,30,-18,-54,61
2740563,1003,156,8550,-43,-34,-41,62
2740573,1764,-313,7914,3,86,-60,63
2740583,1506,183,8505,-68,39,-54,64
2740593,1112,52,8552,-112,15,-49,65
2740603,1159,-164,8168,68,-32,-73,66
2740613,1514,-152,8459,-33,-111,-58,67
2740623,1358,-8,9271,-19,3,-66,68
2740633,1335,-39,8188,-129,238,-56,69
2740643,1427,321,8145,-72,119,-66,70
2740653,1394,-189,8578,15,17,-77,71
2740663,1377,99,8376,135,-62,-99,72
2740673,1318,152,8619,-38,22,-75,73
2740683,1501,-86,8245,7,245,-87,74
2740693,1676,615,8285,-80,155,-75,75
2740703,1452,36,8129,103,23,-101,76
2740713,1388,274,8441,177,-37,-108,77
2740723,1608,217,8393,-53,41,-81,78
2740733,1556,-239,8879,91,178,-109,79
2740743,1540,595,7950,-78,170,-73,80
2740753,1861,-182,8665,123,-22,-107,81
2740763,1627,456,8269,28,55,-96,82
2740773,1454,-362,8733,25,3,-94,83
2740783,1479,654,8261,21,203,-99,84
2740793,1451,-53,8540,-43,40,-86,85
2740803,1920,-104,8044,133,130,-107,86
2740813,1574,350,8695,-27,-4,-82,87
2740823,1480,-164,8246,94,157,-109,88
2740833,1803,417,8572,33,71,-104,89
2740843,1457,-427,8633,77,47,-113,90
2740853,1617,504,8520,127,127,-125,91
2740863,1564,-386,8717,7,76,-99,92
2740873,1566,203,8415,210,151,-134,93
2740883,1557,238,8311,-46,96,-97,94
2740893,1822,-572,8437,275,95,-157,95
2740903,1759,596,8336,35,114,-119,96
2740913,1336,-392,8675,75,53,-125,97
2740923,1831,-3,8662,180,153,-139,98
2740933,1346,82,8147,-8,24,-118,99
2740943,1768,-585,8473,204,53,-158,100
2740953,1962,282,7970,-20,141,-126,101
2740963,1249,-592,9309,21,26,-132,102
2740973,1729,211,8062,52,219,-144,103
2740983,1738,-537,8303,12,-28,-135,104
2740993,1860,143,8621,67,76,-149,105
2741003,1687,-402,9084,-96,100,-129,106
2741013,1619,-75,8422,-11,193,-142,107
2741023,1578,-243,8322,-65,83,-137,108
2741033,1954,-518,8608,65,0,-154,109
2741043,1362,106,8976,-74,20,-139,110
2741053,1611,-393,8361,-5,218,-153,111
2741063,1940,371,8365,-74,163,-146,112
2741073,1596,-397,8409,-36,90,-147,113
2741083,1338,226,8508,135,28,-173,114
2741093,1449,-114,8951,-21,-2,-149,115
2741103,1756,-39,8170,110,168,-179,116
2741113,1671,-98,7998,-82,158,-142,117
2741123,1424,131,8668,45,64,-164,118
2741133,1544,-303,8295,13,63,-148,119
2741143,1436,94,8071,83,24,-162,120
2741153,1507,-107,8562,-120,74,-138,121
2741163,1528,-438,8427,49,123,-164,122
2741173,1550,597,8017,-169,109,-121,123
2741183,1550,597,8017,-169,109,-121,124
2741193,1464,-706,8659,27,32,-154,125
2741203,1661,367,8419,3,105,-147,126
2741213,1669,-311,7774,-153,30,-128,127
2741223,1376,-88,8701,93,64,-161,128
2741233,1546,304,8420,-219,95,-104,129
2741243,2169,-291,8501,29,138,-148,130
2741253,1704,321,7883,-139,180,-130,131
2741263,1423,-595,8840,-26,-44,-145,132
2741273,1610,271,7623,25,108,-152,133
2741283,1494,-522,8541,-78,-73,-135,134
2741293,1763,172,8400,-46,202,-152,135
2741303,2068,-52,8563,-194,207,-130,136
2741313,1746,-198,7828,-34,172,-166,137
2741323,1418,220,8516,-38,-47,-154,138
2741333,1686,-281,8682,-28,-35,-157,139
2741343,1726,3,8778,-28,124,-162,140
2741353,1816,-355,7847,-216,222,-135,141
2741363,1711,-83,8848,-21,97,-169,142
2741373,1636,131,8105,-189,90,-150,143
2741383,1766,-409,8415,29,-33,-189,144
2741393,1606,510,8426,-134,79,-164,145
2741403,1648,-217,9216,-107,84,-179,146
2741413,1921,300,7761,-45,288,-195,147
