# class=smooth
# date=20260426_040916
# sample_rate_hz=100
# accel_range=4g
# gyro_range=500dps
# accel_scale=8192.0
# gyro_scale=65.5
# total_samples=1000
# missed_frames=0
# crc_errors=0
tick_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,seq
2730823,1743,-664,8332,-38,443,-223,112
2730833,2562,586,7138,-143,211,-185,113
2730843,2056,-1046,8450,22,-402,-205,114
2730853,2449,216,8413,244,-144,-249,115
2730863,2345,-242,8770,-292,67,-162,116
2730873,2356,-91,7334,1,503,-241,117
2730883,2341,399,8190,-176,37,-186,118
2730893,1775,-376,8203,226,-208,-252,119
2730903,2114,283,8189,131,-194,-235,120
2730913,2217,-184,8465,35,49,-233,121
2730923,2557,460,8183,-41,308,-234,122
2730933,1784,-681,7979,-33,142,-232,123
2730943,2181,417,7894,219,-54,-258,124
2730953,2463,-192,8910,-38,-251,-208,125
2730963,2470,-552,8775,247,155,-286,126
2730973,1801,1516,8064,-194,304,-203,127
2730983,2253,-1270,8607,25,67,-246,128
2730993,2773,302,7542,392,191,-302,129
2731003,1527,332,8915,-149,-349,-183,130
2731013,2278,-1117,8571,357,182,-308,131
2731023,2740,989,8002,-19,336,-233,132
2731033,2442,-565,9042,-158,2,-209,133
2731043,2412,-447,7870,385,267,-313,134
2731053,1950,272,8838,-109,-248,-191,135
2731063,2571,-759,8786,232,-26,-271,136
2731073,2115,38,7530,32,343,-240,137
2731083,2066,-712,8611,-109,21,-204,138
2731093,2466,115,7829,189,276,-267,139
2731103,1820,-362,8753,-47,-194,-211,140
2731113,2803,-638,8458,204,17,-261,141
2731123,2378,135,8577,-27,155,-220,142
2731133,2145,-789,8402,-34,118,-223,143
2731143,2307,-269,7938,175,115,-255,144
2731153,1954,93,8479,-59,-191,-198,145
2731163,2455,-1190,8484,250,10,-271,146
2731173,2561,148,8533,-38,112,-212,147
2731183,1870,-396,8385,-145,59,-194,148
2731193,2315,-810,7948,223,143,-265,149
2731203,2542,379,8169,-109,-159,-193,150
2731213,2251,-1024,8568,103,-154,-246,151
2731223,2238,348,8279,76,95,-243,152
2731233,2056,-162,8590,-259,-7,-187,153
2731243,2512,-878,7997,242,169,-283,154
2731253,2404,642,7952,-169,-137,-191,155
2731263,2012,-948,8739,75,-212,-238,156
2731273,2182,248,8012,132,45,-250,157
2731283,1956,-378,8142,-299,-73,-176,158
2731293,2590,-459,7702,129,185,-257,159
2731303,2449,157,8544,-198,-46,-186,160
2731313,2056,-434,8191,16,-109,-230,161
2731323,1945,-38,8309,102,-231,-236,162
2731333,1945,-38,8309,102,-231,-236,163
2731343,2280,-554,8478,-81,-151,-213,164
2731353,2335,-370,8320,61,123,-247,165
2731363,2250,67,8003,-183,58,-196,166
2731373,2088,-556,8389,53,-72,-236,167
2731383,2163,-141,8677,112,-196,-242,168
2731393,2320,-207,8824,-45,-164,-209,169
2731403,2238,-245,7692,-40,177,-220,170
2731413,2511,-448,8321,-69,42,-215,171
2731423,2049,30,8000,-17,-44,-224,172
2731433,1611,-301,9130,46,-331,-224,173
2731443,2189,-571,8035,82,97,-237,174
2731453,2671,375,8502,-218,110,-190,175
2731463,2251,-834,8120,-100,182,-214,176
2731473,2079,131,7856,167,38,-249,177
2731483,2355,36,9019,-126,-394,-180,178
2731493,2152,-1065,8794,317,13,-285,179
2731503,2257,1150,8028,-162,253,-186,180
2731513,2059,-966,8558,-194,61,-182,181
2731523,1958,178,7357,319,282,-279,182
2731533,1944,254,8876,-267,-373,-143,183
2731543,2387,-1196,8490,264,68,-269,184
2731553,2237,854,8130,-133,256,-183,185
2731563,2385,-647,8539,-256,93,-168,186
2731573,2281,-222,7460,213,268,-254,187
2731583,1928,-47,8771,-141,-245,-166,188
2731593,2242,-405,8587,181,7,-238,189
2731603,2361,30,8060,-95,211,-192,190
2731613,2136,-430,7931,-171,235,-177,191
2731623,2516,-282,8469,32,120,-214,192
2731633,2023,50,8700,-76,-109,-178,193
2731643,2159,-586,8391,59,14,-214,194
2731653,2458,-42,8277,-46,172,-204,195
2731663,2290,-169,8342,-192,174,-177,196
2731673,2321,-512,8294,31,194,-218,197
2731683,2002,141,8179,-127,-51,-176,198
2731693,2221,-513,8739,11,-81,-206,199
2731703,2586,-207,8361,-80,210,-196,200
2731713,2079,-159,8382,-208,169,-167,201
2731723,2120,-181,8138,-55,189,-193,202
2731733,2323,-298,8240,-60,5,-183,203
2731743,2254,-70,8644,-20,-75,-190,204
2731753,2023,-274,8739,-113,99,-169,205
2731763,2265,-2,8073,-149,268,-159,206
2731773,2305,-430,8213,-195,102,-139,207
2731783,1918,-50,7999,-12,28,-166,208
2731793,2045,114,8208,-194,-21,-121,209
2731803,2540,-681,8045,-76,159,-148,210
2731813,2105,541,7885,-214,215,-114,211
2731823,1770,-359,7979,-208,70,-105,212
2731833,2421,40,7992,69,103,-152,213
2731843,1989,589,8131,-228,-15,-88,214
2731853,1974,-685,8295,17,181,-137,215
2731863,2365,874,7645,-105,315,-100,216
2731873,1974,-126,8088,-164,15,-81,217
2731883,2274,1,7432,172,209,-146,218
2731893,1930,651,8492,-198,4,-64,219
2731903,2296,-316,8053,16,231,-119,220
2731913,2360,341,7454,-33,317,-107,221
2731923,1897,252,8359,-137,-9,-78,222
2731933,2408,249,7831,55,229,-125,223
2731943,2166,126,8194,-64,112,-100,224
2731953,1970,745,8023,-82,189,-100,225
2731963,2201,-361,8048,25,232,-124,226
2731973,2315,460,7717,17,202,-117,227
2731983,2123,209,8094,-97,138,-96,228
2731993,2123,209,8094,-97,138,-96,229
2732003,2204,-309,7969,170,276,-148,230
2732013,2175,1103,7561,-112,241,-89,231
2732023,2204,-696,8437,51,122,-123,232
2732033,2425,547,7516,202,380,-149,233
2732043,1824,542,8102,-203,52,-62,234
2732053,2278,-798,8158,278,319,-159,235
2732063,2249,1382,7743,-39,314,-90,236
2732073,1792,-544,8512,-87,60,-87,237
2732083,2573,-19,7520,341,505,-168,238
2732093,2093,868,8605,-259,61,-40,239
2732103,1816,-925,8236,195,288,-141,240
2732113,2369,616,7067,117,498,-123,241
2732123,1832,105,8720,-130,-43,-66,242
2732133,2103,-99,7816,293,447,-158,243
2732143,1995,283,8027,-99,282,-64,244
2732153,2277,20,8377,31,255,-90,245
2732163,2243,-68,7479,114,470,-107,246
2732173,1725,370,8234,-5,67,-75,247
2732183,1815,-534,7714,134,256,-107,248
2732193,1879,304,7966,119,246,-98,249
2732203,2014,-33,8111,-154,292,-44,250
2732213,2092,-437,7858,143,485,-113,251
2732223,2343,772,7600,-186,274,-32,252
2732233,1800,-948,8516,65,61,-92,253
2732243,2490,602,7399,157,316,-111,254
2732253,1534,-187,8881,-216,-47,-29,255
2732263,1915,-268,7991,249,445,-127,0
2732273,2339,1016,7437,-262,366,-17,1
2732283,1944,-958,8593,84,86,-89,2
2732293,2245,623,7497,147,400,-97,3
2732303,1551,352,9151,-192,-178,-21,4
2732313,2167,-612,7752,265,417,-123,5
2732323,1728,778,8298,-91,193,-43,6
2732333,1492,14,8760,-20,98,-61,7
2732343,2486,252,7496,171,468,-106,8
2732353,2110,144,8391,-97,21,-47,9
2732363,1863,-6,8009,147,204,-94,10
2732373,1796,258,8203,68,93,-76,11
2732383,2137,213,8625,28,50,-67,12
2732393,2198,-102,7798,62,292,-86,13
2732403,2113,152,8328,0,121,-77,14
2732413,2124,95,8095,19,181,-72,15
2732423,2105,-191,8302,159,37,-102,16
2732433,2234,216,8069,-19,64,-63,17
2732443,1794,-460,8669,13,87,-78,18
2732453,2420,208,7879,-20,304,-82,19
2732463,1975,-43,8414,-78,91,-70,20
2732473,2106,113,7978,61,110,-97,21
2732483,2118,-100,7847,-8,55,-78,22
2732493,1925,110,8387,99,37,-100,23
2732503,2135,318,8267,-70,177,-69,24
2732513,2005,-123,8250,92,74,-100,25
2732523,1954,231,7827,44,51,-82,26
2732533,1688,-330,8568,154,-163,-104,27
2732543,2126,131,8328,42,83,-89,28
2732553,2130,-37,8368,-44,149,-77,29
2732563,1743,-50,8024,73,124,-100,30
2732573,2109,352,7785,-24,-70,-60,31
2732583,1938,-828,8943,119,-219,-87,32
2732593,2206,647,7931,40,94,-75,33
2732603,1645,-288,8406,-205,6,-35,34
2732613,2048,-164,8512,155,61,-95,35
2732623,1863,744,8178,-95,-72,-34,36
2732633,1847,-763,8563,-10,-210,-56,37
2732643,2624,129,8273,74,194,-70,38
2732653,2624,129,8273,74,194,-70,39
2732663,2128,719,8466,-245,-53,-8,40
2732673,1850,-634,7881,135,54,-93,41
2732683,2300,648,7988,106,-143,-75,42
2732693,1872,-172,8922,-57,-310,-45,43
2732703,1938,-379,8427,283,128,-125,44
2732713,1891,1075,8122,-192,47,-36,45
2732723,2102,-1006,8655,47,-91,-90,46
2732733,2107,313,8479,276,29,-129,47
2732743,1343,952,9222,-125,-335,-52,48
2732753,2273,-656,8823,269,93,-141,49
2732763,2147,509,8065,29,230,-89,50
2732773,1585,363,8639,-44,-152,-71,51
2732783,2249,-378,7773,386,53,-160,52
2732793,1803,576,8680,55,-307,-84,53
2732803,1875,-881,8890,61,-97,-97,54
2732813,2359,452,7933,202,266,-128,55
2732823,2314,5,8852,-289,-115,-22,56
2732833,2107,-523,8941,308,-30,-138,57
2732843,2240,1227,8542,-113,-147,-48,58
2732853,1636,-1412,9322,111,-323,-101,59
2732863,2626,1361,7822,151,180,-113,60
2732873,1857,-1058,9481,-274,-256,-32,61
2732883,2360,379,7864,340,216,-149,62
2732893,1834,657,8721,-317,-279,0,63
2732903,1601,-1274,9863,439,-422,-153,64
2732913,2404,1638,8149,-53,28,-48,65
2732923,1936,-1258,9878,-139,-368,-43,66
2732933,2076,102,7715,295,285,-142,67
2732943,1241,883,8274,-392,-386,26,68
2732953,1677,-1928,8213,425,-367,-148,69
2732963,1949,1032,7950,121,-97,-86,70
2732973,1306,-427,9348,-360,-433,1,71
2732983,1526,-675,7753,308,363,-151,72
2732993,2081,1115,8081,-351,-164,19,73
2733003,1901,-842,8248,171,-222,-106,74
2733013,1595,987,8023,256,-19,-123,75
2733023,1782,-71,8865,-180,-299,-29,76
2733033,1694,-517,8158,451,176,-177,77
2733043,1594,1068,7904,-167,-52,-31,78
2733053,1639,-1001,8682,197,-132,-112,79
2733063,2089,306,7580,164,245,-113,80
2733073,1163,113,9392,-142,-196,-57,81
2733083,1729,450,7819,302,359,-164,82
2733093,2065,272,8561,-87,-17,-73,83
2733103,1552,-88,7857,222,36,-139,84
2733113,2325,767,7605,75,138,-110,85
2733123,1808,-822,8940,128,-99,-122,86
2733133,1527,888,7931,190,249,-130,87
2733143,1426,-202,8931,-86,-76,-75,88
2733153,2211,-261,8552,390,224,-177,89
2733163,2123,491,7966,-112,138,-65,90
2733173,1596,-478,9614,187,-115,-128,91
2733183,2120,442,7752,149,405,-124,92
2733193,1856,-871,8892,55,-129,-98,93
2733203,2401,1081,8933,152,130,-109,94
2733213,1343,-1076,9416,-7,143,-86,95
2733223,2181,838,8857,205,214,-123,96
2733233,1920,-572,8474,-147,158,-62,97
2733243,2049,-558,9416,438,86,-170,98
2733253,2245,645,9122,-202,189,-32,99
2733263,1446,-1172,9322,260,143,-134,100
2733273,2664,1159,7557,31,427,-83,101
2733283,1999,-1017,10103,-6,-101,-89,102
2733293,1999,-1017,10103,-6,-101,-89,103
2733303,1839,654,8436,346,420,-157,104
2733313,1399,-323,8247,-215,113,-30,105
2733323,1716,-681,8608,401,0,-150,106
2733333,1511,453,7102,-2,306,-74,107
2733343,2458,250,8783,-98,-49,-78,108
2733353,2268,-291,6206,138,607,-145,109
2733363,1360,723,7763,64,-199,-103,110
2733373,2146,-505,9087,238,-408,-113,111
2733383,1277,-89,8469,458,-107,-147,112
2733393,1922,608,8234,-32,-57,-72,113
2733403,2388,-310,7638,26,296,-117,114
2733413,1895,-405,8038,175,19,-134,115
2733423,1171,929,7802,141,-366,-98,116
2733433,1767,-990,8875,234,-480,-113,117
2733443,2301,-126,8198,225,31,-123,118
2733453,1797,447,7790,-273,89,-46,119
2733463,1756,-1319,7809,162,38,-129,120
2733473,2311,871,7839,100,-282,-85,121
2733483,1382,-615,9569,-24,-667,-61,122
2733493,1668,-755,8784,364,-22,-158,123
2733503,2019,962,7950,-353,147,-14,124
2733513,1666,-1508,8533,50,-77,-100,125
2733523,2265,861,7451,210,51,-130,126
2733533,1560,-788,9728,-235,-577,-22,127
2733543,1783,-238,8339,438,6,-163,128
2733553,1541,677,8337,-290,-31,-25,129
2733563,1762,-1028,8409,85,-76,-108,130
2733573,2056,897,8010,120,103,-104,131
2733583,1518,-502,9327,-116,-327,-55,132
2733593,2052,-34,7961,263,123,-135,133
2733603,1905,312,8991,-170,-56,-52,134
2733613,1483,-511,8495,172,88,-125,135
2733623,2165,477,8254,54,61,-95,136
2733633,1756,-643,8104,8,-108,-85,137
2733643,1620,-480,9316,372,-81,-154,138
2733653,2032,1613,8764,-147,109,-51,139
2733663,1584,-1969,9145,109,132,-120,140
2733673,2116,1637,7956,203,349,-122,141
2733683,1497,-475,9222,-287,-231,-27,142
2733693,2200,-486,8662,673,91,-221,143
2733703,1653,944,7889,-326,39,-10,144
2733713,1135,-1599,8872,265,-32,-146,145
2733723,2842,1645,7268,155,544,-126,146
2733733,1554,-1085,8585,-389,-144,-14,147
2733743,1841,-619,8293,614,222,-209,148
2733753,2067,1140,8397,-371,9,-6,149
2733763,1696,-1523,9727,173,-74,-127,150
2733773,2131,517,7082,232,612,-145,151
2733783,1690,247,9336,-343,-168,-12,152
2733793,1924,-1068,8408,351,333,-157,153
2733803,2108,752,7887,-85,160,-58,154
2733813,1507,-1034,8258,-49,-61,-76,155
2733823,2508,153,8613,244,128,-131,156
2733833,2031,-196,8230,-259,135,-26,157
2733843,1894,-636,8833,126,108,-108,158
2733853,2274,-31,7778,-104,211,-62,159
2733863,1680,-351,9297,105,-129,-101,160
2733873,2039,201,8404,-18,133,-78,161
2733883,2010,-600,8357,-36,109,-78,162
2733893,2444,-35,7755,29,176,-77,163
2733903,1946,-213,8542,-59,-105,-56,164
2733913,1424,250,8862,106,-28,-89,165
2733923,2067,-66,8522,-151,84,-43,166
2733933,2251,-460,8344,8,136,-83,167
2733943,2251,-460,8344,8,136,-83,168
2733953,1778,269,7820,-75,79,-60,169
2733963,1817,199,8601,-26,-201,-68,170
2733973,2032,-748,8526,138,-20,-111,171
2733983,2203,660,8243,-75,46,-60,172
2733993,1893,-379,8456,-73,124,-69,173
2734003,1892,126,7439,79,148,-103,174
2734013,1991,324,8343,-82,-243,-54,175
2734023,2412,-525,8209,241,-43,-134,176
2734033,1680,660,8126,-70,21,-73,177
2734043,1974,-336,8663,-82,34,-69,178
2734053,2100,356,7051,74,322,-108,179
2734063,1990,-628,8410,-77,-276,-66,180
2734073,1770,328,8401,201,-90,-130,181
2734083,1882,-71,8464,-162,-26,-55,182
2734093,1848,-306,8283,78,166,-108,183
2734103,2196,448,7779,-222,172,-49,184
2734113,1683,-400,8456,93,-110,-104,185
2734123,1796,424,7792,39,-24,-87,186
2734133,1843,-416,8556,-5,-186,-72,187
2734143,2302,132,8370,21,116,-67,188
2734153,1951,2,7897,-127,217,-49,189
2734163,2213,185,8243,-60,-10,-51,190
2734173,2015,-193,8360,52,-66,-65,191
2734183,1835,453,8389,-3,-85,-51,192
2734193,1947,-819,8673,-92,69,-30,193
2734203,1958,463,8335,-14,296,-44,194
2734213,1952,42,8197,-293,56,16,195
2734223,2162,-607,8219,261,47,-90,196
2734233,1967,875,7998,-215,-27,13,197
2734243,1625,-609,9857,-21,-124,-35,198
2734253,2484,313,7332,-47,521,-24,199
2734263,1780,-198,8897,-183,-109,7,200
2734273,1851,495,7848,54,145,-44,201
2734283,1961,-518,8876,-59,-83,-9,202
2734293,2031,337,7715,22,185,-37,203
2734303,2060,-281,8045,-189,98,16,204
2734313,1944,-200,8497,183,141,-66,205
2734323,2080,1473,8340,-238,132,13,206
2734333,1652,-1319,9153,112,-34,-63,207
2734343,2277,1316,7332,125,325,-64,208
2734353,1264,-543,8678,-237,-196,12,209
2734363,2263,-262,8346,452,198,-133,210
2734373,2461,1078,7601,-425,245,45,211
2734383,1308,-1479,9047,201,-20,-98,212
2734393,2347,2234,7429,57,410,-62,213
2734403,1743,-1593,8995,-232,-336,0,214
2734413,1994,632,8000,594,203,-168,215
2734423,2164,475,7959,-576,95,60,216
2734433,2290,-1317,9094,426,189,-156,217
2734443,2225,1823,6763,-272,517,-1,218
2734453,1135,-1329,9616,15,-474,-54,219
2734463,2680,814,6985,488,348,-156,220
2734473,2105,26,8792,-394,-199,14,221
2734483,1797,-697,8262,334,293,-140,222
2734493,2241,839,7563,-264,368,-9,223
2734503,1869,-589,8892,72,-194,-81,224
2734513,2461,86,7949,118,103,-87,225
2734523,1748,-157,9371,4,-169,-68,226
2734533,2442,520,7843,-47,277,-60,227
2734543,2017,-1132,8700,-3,78,-70,228
2734553,1675,1103,8140,66,93,-83,229
2734563,2117,-808,8815,-117,-157,-39,230
2734573,2561,-216,8447,369,83,-142,231
2734583,1651,505,7963,-358,53,2,232
2734593,1961,-1063,9449,184,16,-114,233
2734603,1961,-1063,9449,184,16,-114,234
2734613,2406,1051,8097,-31,308,-65,235
2734623,1513,-868,8993,-58,-244,-55,236
2734633,2316,-29,7664,344,108,-137,237
2734643,2432,-7,8363,-252,-32,-21,238
2734653,2222,-757,8337,185,141,-122,239
2734663,1879,1060,8288,-128,141,-41,240
2734673,1504,-1053,8960,-34,-168,-59,241
2734683,2531,317,8280,180,121,-104,242
2734693,2212,-83,8322,-237,-57,-28,243
2734703,1976,-338,8351,82,97,-96,244
